FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,4960,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,4925.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,4891.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,4854.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,4833.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,4823.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,4805.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,1588.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,1582.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,1574.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,1650.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,1645.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,1639.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,1633.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,1626.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,1616.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,1600.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,1588.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,1582.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG2,Sardegna,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,1574.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITZ,Extra-Regio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,0,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
